Date,T,SOHU,DIS,OMC,NYT,LEE,MCS,IPG,DLX,TDS,VZ,USM,SCHL,SGA,EMMS,SIRI,SBGI,RCI,GTN,SSP,TTWO,SALM,RDI,BBGI,EVC,SHEN,IDT,NFLX,CMCSA,NXST,MCHX
2005-01-18,4.59747838973999,15.960000038146973,23.152061462402344,26.228931427001953,31.41753387451172,368.97314453125,10.818623542785645,8.572090148925781,17.167686462402344,28.58220100402832,15.067353248596191,40.65538024902344,27.947689056396484,36.656795501708984,45.64710998535156,62.04362106323242,4.093895435333252,7.526859760284424,11.501496315002441,8.539427757263184,22.55860710144043,12.867271423339844,8.119999885559082,11.155817985534668,5.0673394203186035,2.352564811706543,13.171911239624023,1.614285945892334,8.7129487991333,7.3825578689575195,14.796520233154297
2005-01-19,4.580846309661865,15.430000305175781,22.958721160888672,25.88249397277832,31.167001724243164,366.45574951171875,10.547162055969238,8.604390144348145,16.7890567779541,28.09705924987793,14.655476570129395,40.072139739990234,27.578487396240234,36.23237991333008,44.82509994506836,57.7681770324707,4.04041051864624,7.716438293457031,11.132035255432129,8.472312927246094,22.045305252075195,12.562888145446777,8.029999732971191,11.005892753601074,5.021334648132324,2.2580912113189697,13.079994201660156,1.5814290046691895,8.57275390625,7.314515590667725,14.626192092895508
2005-01-20,4.521714210510254,15.619999885559082,22.974838256835938,25.623445510864258,30.838184356689453,366.37188720703125,10.533809661865234,8.552709579467773,16.738265991210938,27.86473846435547,14.503525733947754,39.45458984375,27.15308952331543,36.07600784301758,44.95354080200195,55.083595275878906,4.045273780822754,7.677929401397705,11.099910736083984,8.474080085754395,22.125301361083984,12.37471866607666,7.96999979019165,11.005892753601074,5.021334648132324,2.2530300617218018,12.969688415527344,1.5842859745025635,8.5000581741333,7.3315253257751465,14.515101432800293
2005-01-21,4.5420427322387695,15.3100004196167,22.676773071289062,25.32219886779785,30.885164260864258,368.0501708984375,10.433440208435059,8.494576454162598,16.61359977722168,27.878408432006836,14.59549617767334,39.11150360107422,27.209274291992188,35.87495803833008,45.210418701171875,57.9670295715332,4.00637674331665,8.10448169708252,11.148098945617676,8.5676851272583,22.51861000061035,12.291704177856445,7.940000057220459,10.801448822021484,4.955609321594238,2.274118185043335,13.006458282470703,1.5771429538726807,8.554574966430664,7.52714729309082,13.796753883361816
2005-01-24,4.534651756286621,14.739999771118164,22.515663146972656,25.310142517089844,30.924297332763672,369.1409912109375,10.07213020324707,8.501031875610352,16.285749435424805,27.76906967163086,14.735453605651855,39.12008285522461,27.04874038696289,36.07600784301758,45.595733642578125,60.55219268798828,3.9237213134765625,8.217042922973633,11.019593238830566,8.459948539733887,22.298622131347656,12.275103569030762,7.610000133514404,10.774187088012695,4.889886856079102,2.2462821006774902,13.01565170288086,1.5914289951324463,8.567561149597168,7.493124961853027,13.53756046295166
2005-01-25,4.518017292022705,15.25,23.200395584106445,25.376428604125977,31.276611328125,371.32281494140625,10.014140129089355,8.494576454162598,16.364255905151367,27.711000442504883,14.395560264587402,38.468223571777344,27.281509399414062,36.768497467041016,45.698486328125,62.04362106323242,3.9577577114105225,7.876392364501953,11.132035255432129,8.405198097229004,22.418615341186523,12.26956558227539,7.699999809265137,10.774187088012695,5.008189678192139,2.256404399871826,13.098377227783203,1.6185710430145264,8.6065034866333,7.620706081390381,13.61902141571045
2005-01-26,4.5420427322387695,15.800000190734863,23.02317237854004,25.361360549926758,30.86952018737793,370.90325927734375,10.683236122131348,8.520411491394043,16.442745208740234,27.765670776367188,14.603496551513672,38.49395751953125,27.44202995300293,37.10356903076172,46.289302825927734,61.44704055786133,3.9772043228149414,7.926750183105469,11.332828521728516,8.357510566711426,23.305227279663086,12.424531936645508,7.849999904632568,10.930929183959961,4.968753337860107,2.3694357872009277,13.466050148010254,1.5757139921188354,8.59871768951416,7.586684703826904,13.589397430419922
2005-01-27,4.373884677886963,15.770000457763672,22.797607421875,25.41558837890625,30.274507522583008,369.7283935546875,10.915191650390625,8.46227741241455,17.698701858520508,27.57093048095703,14.343575477600098,38.7684211730957,27.281509399414062,37.19292068481445,45.595733642578125,63.23675537109375,4.045273780822754,7.906013488769531,11.405116081237793,8.2321138381958,23.291894912719727,12.197624206542969,7.690000057220459,10.99226188659668,4.949037075042725,2.527172565460205,13.420092582702637,1.6014289855957031,8.487076759338379,7.586684703826904,13.46349811553955
2005-01-28,4.3646464347839355,15.619999885559082,22.741222381591797,25.150484085083008,30.344966888427734,368.4696960449219,10.986557960510254,8.429977416992188,17.744876861572266,27.946731567382812,14.267598152160645,38.674076080322266,26.976511001586914,36.79081726074219,44.979225158691406,64.62876892089844,3.943169593811035,7.90009069442749,11.58984661102295,8.20738697052002,23.325227737426758,11.920910835266113,7.739999771118164,11.333003044128418,5.165928363800049,2.368591785430908,13.392518043518066,1.6342860460281372,8.37543773651123,7.340031623840332,12.871044158935547
2005-01-31,4.390516757965088,15.6899995803833,23.06344985961914,25.57223129272461,30.438905715942383,373.84027099609375,11.11591911315918,8.429977416992188,17.670991897583008,28.124391555786133,14.231613159179688,38.511112213134766,27.490192413330078,37.97474670410156,45.133358001708984,65.8219223022461,4.001513481140137,7.932674884796143,11.613941192626953,8.187958717346191,23.49854850769043,12.308310508728027,7.920000076293945,11.223966598510742,5.2579426765441895,2.350034713745117,13.456857681274414,1.6428569555282593,8.357263565063477,7.348538398742676,13.337604522705078
2005-02-01,4.4200825691223145,16.350000381469727,23.200395584106445,25.46076202392578,30.31365203857422,372.58148193359375,11.120382308959961,8.494576454162598,17.920330047607422,28.093650817871094,14.347576141357422,39.00857925415039,27.522306442260742,37.8630485534668,44.77372360229492,62.5407600402832,3.9966516494750977,8.08967113494873,11.774577140808105,8.195025444030762,23.745201110839844,12.175485610961914,7.989999771118164,11.135372161865234,5.2579426765441895,2.2783358097076416,13.567161560058594,1.6399999856948853,8.204089164733887,7.26348352432251,13.87081241607666
2005-02-02,4.506932735443115,16.6299991607666,23.224563598632812,25.665603637695312,30.454574584960938,374.0080871582031,11.093621253967285,8.520411491394043,17.952653884887695,28.42845916748047,14.347576141357422,38.81130599975586,27.385848999023438,37.97474670410156,44.619598388671875,63.23675537109375,4.016101837158203,8.145951271057129,11.798673629760742,8.193258285522461,24.645145416259766,12.291704177856445,7.739999771118164,11.121743202209473,5.11334753036499,2.281709671020508,13.989984512329102,1.602856993675232,8.297551155090332,7.26348352432251,15.455623626708984
2005-02-03,4.549434661865234,16.479999542236328,23.200395584106445,25.737903594970703,30.274507522583008,376.693359375,11.035627365112305,8.51395320892334,18.23432159423828,28.54804039001465,14.355570793151855,38.57972717285156,27.75505828857422,37.34926223754883,44.5682258605957,62.83905029296875,3.9674806594848633,8.2111177444458,11.822769165039062,8.195025444030762,24.631811141967773,13.376429557800293,7.590000152587891,11.251225471496582,5.008189678192139,2.3306334018707275,13.999177932739258,1.7000000476837158,8.336493492126465,7.093380928039551,17.07006072998047
2005-02-04,4.545737266540527,17.219999313354492,23.611238479614258,26.102418899536133,30.407608032226562,378.0360107421875,11.209590911865234,8.643146514892578,18.42824935913086,29.142499923706055,14.735453605651855,39.1972770690918,28.332962036132812,36.83551025390625,44.13153076171875,63.83333969116211,3.962617874145508,8.08967113494873,12.031594276428223,8.237411499023438,25.69174575805664,12.983495712280273,7.900000095367432,11.24441146850586,5.2579426765441895,2.4883718490600586,14.155436515808105,1.7171430587768555,8.341689109802246,7.306008815765381,17.640302658081055
2005-02-07,4.521714210510254,15.260000228881836,24.07040786743164,26.277124404907227,30.376277923583984,380.2178039550781,11.312190055847168,8.75296401977539,18.211233139038086,29.41581153869629,14.663471221923828,39.325931549072266,28.605857849121094,37.34926223754883,45.41592025756836,61.24817657470703,3.933445453643799,8.145951271057129,12.409086227416992,8.272735595703125,25.231775283813477,13.116317749023438,7.949999809265137,11.149004936218262,5.185644149780273,2.4942758083343506,14.183012008666992,1.647143006324768,8.256012916564941,7.3995680809021,18.29939842224121
2005-02-08,4.547584056854248,15.710000038146973,24.038190841674805,25.99696922302246,30.61115074157715,380.9730224609375,11.263120651245117,8.75296401977539,17.97574234008789,29.67205238342285,14.575498580932617,38.6054573059082,28.493486404418945,38.1981315612793,45.77554702758789,58.961326599121094,3.9285831451416016,8.371072769165039,12.625946044921875,8.265670776367188,25.318435668945312,12.856207847595215,7.980000019073486,11.278483390808105,5.231651782989502,2.5018675327301025,14.146242141723633,1.6428569555282593,8.219663619995117,7.484620094299316,16.514633178710938
2005-02-09,4.5050859451293945,15.319999694824219,23.643455505371094,25.683679580688477,30.454574584960938,378.11993408203125,11.035627365112305,8.759425163269043,18.086566925048828,29.176651000976562,14.419550895690918,37.31031799316406,28.052045822143555,37.304603576660156,45.570045471191406,59.55789566040039,3.855652093887329,8.572500228881836,12.417119026184082,8.180896759033203,24.82513427734375,12.806396484375,7.670000076293945,11.407964706420898,5.1396379470825195,2.3432865142822266,14.247358322143555,1.63857102394104,8.157358169555664,7.314515590667725,15.388971328735352
2005-02-10,4.453344821929932,15.25,23.643455505371094,25.719825744628906,30.423255920410156,380.8890686035156,10.866125106811523,8.785264015197754,18.072710037231445,29.166427612304688,14.411550521850586,36.709922790527344,28.24466896057129,37.52798080444336,46.469120025634766,58.961326599121094,3.724374532699585,8.50437068939209,12.344834327697754,8.187958717346191,24.238502502441406,12.961359977722168,7.650000095367432,11.585150718688965,5.1593546867370605,2.3238861560821533,14.615025520324707,1.6185710430145264,8.227456092834473,7.459104537963867,15.396379470825195
2005-02-11,4.482909202575684,15.390000343322754,23.635404586791992,25.906600952148438,30.846017837524414,383.2387390136719,10.901811599731445,8.83694076538086,18.23432159423828,29.518312454223633,14.519515991210938,37.48186111450195,28.7101993560791,37.41629409790039,47.522315979003906,59.45845413208008,3.855652093887329,8.359227180480957,12.609884262084961,8.4263916015625,24.891796112060547,13.304483413696289,7.650000095367432,11.496557235717773,5.1396379470825195,2.43101167678833,15.047042846679688,1.592857003211975,8.18591594696045,7.186934471130371,15.848121643066406
2005-02-14,4.503237724304199,15.710000038146973,23.675682067871094,25.816225051879883,30.814699172973633,380.6373291015625,11.008869171142578,8.798181533813477,18.174293518066406,29.10833740234375,14.471536636352539,37.42182159423828,28.85466957092285,37.48330307006836,47.31681442260742,59.16018295288086,3.8216168880462646,8.288137435913086,12.633976936340332,8.339850425720215,24.965126037597656,13.321087837219238,7.699999809265137,11.448850631713867,5.251369476318359,2.450413227081299,14.697755813598633,1.5942859649658203,8.12879753112793,7.37405252456665,15.877756118774414
2005-02-15,4.530953407287598,15.600000381469727,23.8287410736084,25.73489761352539,30.415428161621094,381.140869140625,11.111457824707031,8.681906700134277,18.072710037231445,29.005849838256836,14.499527931213379,37.30174255371094,29.0312442779541,37.237586975097656,47.702125549316406,59.35903549194336,3.7778573036193848,8.294055938720703,12.489404678344727,8.362809181213379,25.07845115661621,13.271278381347656,7.599999904632568,11.496557235717773,5.1396379470825195,2.4208896160125732,14.91836166381836,1.6071430444717407,8.401400566101074,7.348538398742676,16.24803352355957
2005-02-16,4.529108047485352,15.579999923706055,23.627347946166992,25.475828170776367,30.30582618713379,382.9869689941406,11.040088653564453,8.630228996276855,17.948040008544922,29.125411987304688,14.443538665771484,37.36178207397461,29.19980239868164,37.639671325683594,48.24156951904297,60.05502700805664,3.841064453125,8.14002513885498,12.433183670043945,8.313356399536133,25.16511344909668,13.110785484313965,7.739999771118164,11.626036643981934,5.205362796783447,2.4208896160125732,15.240068435668945,1.5642859935760498,8.551981925964355,7.025335311889648,16.58128547668457
2005-02-17,4.481063365936279,15.699999809265137,23.643455505371094,25.46076202392578,29.945693969726562,380.9730224609375,10.817055702209473,8.501031875610352,17.826740264892578,28.9716796875,14.267598152160645,37.05300521850586,29.02322006225586,36.34407424926758,48.88376235961914,59.55789566040039,3.836202383041382,8.009692192077637,12.272546768188477,8.292163848876953,24.571815490722656,12.97242546081543,7.590000152587891,11.578332901000977,5.455115795135498,2.3534085750579834,14.734519004821777,1.5,8.474096298217773,6.846726894378662,16.84788703918457
2005-02-18,4.468128681182861,16.459999084472656,23.409841537475586,25.78911781311035,29.123655319213867,381.8961181640625,10.73676586151123,8.50749397277832,17.868724822998047,29.367982864379883,14.11964225769043,40.91269302368164,29.26400375366211,36.12067794799805,48.93513870239258,58.36476516723633,3.792445421218872,8.074860572814941,12.160103797912598,8.24624252319336,24.351829528808594,12.811927795410156,7.539999961853027,11.660111427307129,5.527411460876465,2.318824529647827,14.615025520324707,1.5257140398025513,8.507847785949707,6.812706470489502,16.677560806274414
2005-02-22,4.4404096603393555,17.280000686645508,22.90233612060547,26.24398422241211,29.139310836791992,378.11993408203125,10.397756576538086,8.51395320892334,17.756759643554688,29.10833740234375,14.147636413574219,41.94194412231445,28.605857849121094,35.96431350708008,48.08744430541992,55.282447814941406,3.661166191101074,8.184459686279297,11.878989219665527,8.33808422088623,24.19850730895996,12.723381996154785,7.440000057220459,11.37389087677002,5.2250800132751465,2.2935194969177246,14.183012008666992,1.458570957183838,8.3988037109375,6.744663715362549,16.307273864746094
2005-02-23,4.460736274719238,16.459999084472656,23.079566955566406,26.548233032226562,29.241085052490234,379.21075439453125,10.370993614196777,8.526873588562012,17.822065353393555,28.81794548034668,14.215618133544922,41.89905548095703,28.48546600341797,36.07600784301758,48.036067962646484,55.8790283203125,3.7340986728668213,8.08967113494873,11.83883285522461,8.25683879852295,24.19183921813965,12.41346263885498,7.5,11.407964706420898,5.1396379470825195,2.3146066665649414,14.385231018066406,1.4557139873504639,8.523426055908203,6.676621913909912,16.107322692871094
2005-02-24,4.4644317626953125,16.579999923706055,22.676773071289062,26.954912185668945,29.241085052490234,382.7351989746094,10.442364692687988,8.526873588562012,17.859394073486328,28.9716796875,14.195619583129883,41.856170654296875,28.62190818786621,36.031333923339844,47.625064849853516,55.48130416870117,3.7729969024658203,8.14002513885498,11.758514404296875,8.320558547973633,24.5251522064209,12.391326904296875,7.599999904632568,11.380708694458008,5.152781963348389,2.3449738025665283,14.063521385192871,1.4857139587402344,8.538999557495117,6.863736629486084,15.737035751342773
2005-02-25,4.473670482635498,16.829999923706055,22.467329025268555,27.096500396728516,29.095653533935547,384.16741943359375,10.384374618530273,8.526873588562012,18.15797996520996,29.467071533203125,14.475532531738281,42.67957305908203,28.798492431640625,36.567440032958984,47.83056640625,51.205867767333984,3.8994102478027344,8.065970420837402,11.710323333740234,8.247991561889648,24.591814041137695,12.590561866760254,7.699999809265137,11.237591743469238,5.172499656677246,2.3829312324523926,13.971601486206055,1.5700000524520874,8.468902587890625,6.889253616333008,15.848121643066406
2005-02-28,4.445954322814941,17.920000076293945,22.507606506347656,27.433883666992188,28.820493698120117,384.16741943359375,10.402219772338867,8.488112449645996,18.213973999023438,29.89412498474121,14.383566856384277,42.88542175292969,28.477439880371094,35.80794906616211,48.036067962646484,55.38188552856445,3.743823766708374,8.021539688110352,11.67819881439209,8.170113563537598,24.445158004760742,12.800861358642578,7.690000057220459,11.789589881896973,5.389388561248779,2.362687587738037,14.081905364990234,1.5285710096359253,8.427364349365234,6.69363260269165,15.470438957214355
2005-03-01,4.493997097015381,18.799999237060547,22.942615509033203,27.066354751586914,29.00130271911621,385.1783752441406,10.678777694702148,8.526873588562012,18.237295150756836,30.0478572845459,14.495526313781738,42.0620231628418,28.581769943237305,36.83551025390625,48.37001037597656,58.56361389160156,3.855652093887329,8.217042922973633,11.870959281921387,8.247991561889648,24.50515365600586,12.784261703491211,7.510000228881836,11.871371269226074,5.566845893859863,2.4664392471313477,13.989984512329102,1.541429042816162,8.536404609680176,6.923274517059326,15.077938079833984
2005-03-02,4.493997097015381,18.280000686645508,23.11178207397461,27.07540512084961,29.095653533935547,385.5995788574219,10.57618236541748,8.53333568572998,18.42857551574707,29.730138778686523,14.583505630493164,42.42226028442383,28.501510620117188,36.522769927978516,48.47275924682617,58.86188888549805,3.7729969024658203,8.28516960144043,11.806702613830566,8.309937477111816,25.24510955810547,12.89494514465332,7.369999885559082,11.92588996887207,5.619422912597656,2.463909387588501,13.750996589660645,1.5257140398025513,8.533808708190918,6.872242450714111,14.922420501708984
2005-03-03,4.50139045715332,18.940000534057617,23.015117645263672,27.03624153137207,28.490306854248047,383.5776672363281,10.536036491394043,8.501031875610352,18.358596801757812,29.55248260498047,14.543521881103516,42.053443908691406,29.09545135498047,36.388736724853516,48.70395278930664,57.171600341796875,3.9285831451416016,8.145951271057129,11.854893684387207,8.292236328125,24.945125579833984,13.060976028442383,7.46999979019165,12.04173469543457,5.718011379241943,2.448725700378418,13.622307777404785,1.5085710287094116,8.442940711975098,6.727652072906494,14.944635391235352
2005-03-04,4.525411128997803,19.1200008392334,23.26484489440918,27.03624153137207,28.773330688476562,385.85235595703125,10.656476020812988,8.481657028198242,18.433244705200195,29.620813369750977,14.563505172729492,42.42226028442383,29.721511840820312,36.634464263916016,49.06357955932617,56.276737213134766,3.9285831451416016,8.205194473266602,11.878989219665527,8.263920783996582,26.35170555114746,12.955825805664062,7.46999979019165,12.075811386108398,5.888895034790039,2.4706575870513916,13.50282096862793,1.5285710096359253,8.513040542602539,6.778686046600342,14.803927421569824
2005-03-07,4.51247501373291,19.469999313354492,23.329282760620117,26.99407196044922,28.694711685180664,385.85235595703125,10.48250961303711,8.46227741241455,18.512563705444336,29.525144577026367,14.599494934082031,42.12206268310547,29.72953224182129,36.50042724609375,49.371829986572266,58.56361389160156,3.8750991821289062,8.326640129089355,11.927181243896484,8.318788528442383,27.138322830200195,13.033303260803223,7.460000038146973,12.184850692749023,5.816597938537598,2.463909387588501,13.58554744720459,1.5128569602966309,8.679198265075684,6.506515979766846,14.07076358795166
2005-03-08,4.466280937194824,19.43000030517578,22.982887268066406,26.956327438354492,28.60822105407715,383.7461853027344,10.531578063964844,8.287859916687012,18.512563705444336,29.15958023071289,14.43554973602295,41.93336486816406,29.480724334716797,35.78561019897461,49.14064025878906,57.66875076293945,3.8750991821289062,8.317757606506348,11.718356132507324,8.396668434143066,26.998332977294922,12.452201843261719,7.300000190734863,12.232556343078613,5.685149192810059,2.4293248653411865,13.40170955657959,1.445713996887207,8.736313819885254,6.58306360244751,13.700485229492188
2005-03-09,4.453344821929932,18.3700008392334,22.53982925415039,26.67547035217285,28.40382957458496,378.6070861816406,10.43790054321289,8.100530624389648,18.40058708190918,29.176651000976562,14.451542854309082,41.98482894897461,29.296127319335938,35.42820358276367,48.498451232910156,55.68017578125,3.8216168880462646,8.193345069885254,11.38905143737793,8.297547340393066,27.0049991607666,12.562888145446777,7.309999942779541,12.280258178710938,5.672004222869873,2.425107717514038,13.27302360534668,1.4299999475479126,8.741506576538086,6.540538311004639,13.18949031829834
2005-03-10,4.457040786743164,18.579999923706055,22.555938720703125,26.874788284301758,28.568927764892578,379.95501708984375,10.237174987792969,7.977789878845215,18.42857551574707,29.38164520263672,14.46353816986084,41.76182174682617,28.991104125976562,35.89730453491211,49.11495590209961,54.18873596191406,3.782719850540161,8.228891372680664,11.421180725097656,8.262149810791016,27.158323287963867,12.407926559448242,7.400000095367432,12.362034797668457,5.520838260650635,2.482466697692871,13.328173637390137,1.4128570556640625,8.731122970581055,6.761673450469971,13.226520538330078
2005-03-11,4.4348673820495605,18.459999084472656,22.225656509399414,26.606008529663086,28.466718673706055,380.0393371582031,10.08105182647705,8.081151008605957,18.442584991455078,29.39873695373535,14.423547744750977,41.68463134765625,29.36033058166504,36.433414459228516,49.62870788574219,53.29387283325195,3.7486846446990967,8.214083671569824,10.986547470092773,8.409056663513184,26.77834701538086,12.203157424926758,7.349999904632568,12.321146965026855,5.586562633514404,2.500180721282959,13.456857681274414,1.3471430540084839,8.637657165527344,6.608580112457275,12.856237411499023
2005-03-14,4.451496124267578,18.350000381469727,22.57205581665039,27.03484535217285,28.773330688476562,384.67291259765625,10.37545394897461,7.7000250816345215,18.64786148071289,29.698291778564453,14.427545547485352,41.641746520996094,29.593088150024414,35.96431350708008,50.630531311035156,52.99559020996094,3.7486846446990967,8.276286125183105,11.300448417663574,8.598443031311035,26.898338317871094,11.871098518371582,7.349999904632568,12.361350059509277,5.606278896331787,2.5246429443359375,13.613120079040527,1.3571430444717407,8.8245849609375,6.676621913909912,13.137648582458496
2005-03-15,4.372039318084717,18.190000534057617,23.03927993774414,26.84457778930664,28.891250610351562,383.9147033691406,10.48250961303711,7.538529396057129,18.755155563354492,29.4381103515625,14.267598152160645,40.569610595703125,29.42453956604004,35.98666763305664,50.70759201049805,52.99559020996094,3.6708927154541016,8.2111177444458,11.437277793884277,8.504633903503418,26.898338317871094,11.854496955871582,7.239999771118164,12.048556327819824,5.5471272468566895,2.516207218170166,13.732613563537598,1.3142859935760498,8.803816795349121,6.472496032714844,13.448692321777344
2005-03-16,4.327691555023193,18.31999969482422,23.079566955566406,26.11677360534668,28.506027221679688,382.90374755859375,10.415595054626465,7.428713798522949,18.685182571411133,28.6712589263916,14.131640434265137,40.31229782104492,29.047306060791016,35.629249572753906,50.01402282714844,52.00129699707031,3.6368563175201416,8.14002513885498,11.606301307678223,8.442686080932617,26.498363494873047,11.898767471313477,7.210000038146973,11.55107593536377,5.5537004470825195,2.490058422088623,13.741805076599121,1.309999942779541,8.72592830657959,6.166306495666504,12.826613426208496
2005-03-17,4.323994159698486,18.079999923706055,22.854000091552734,26.409709930419922,28.490306854248047,380.5447998046875,10.45128345489502,7.590208530426025,18.862476348876953,28.585683822631836,14.079652786254883,39.80624771118164,29.05533218383789,35.629249572753906,50.37364959716797,53.49272918701172,3.7729969024658203,8.17557430267334,11.871909141540527,8.584281921386719,26.7316837310791,11.854496955871582,7.300000190734863,11.84411334991455,5.5537004470825195,2.5710361003875732,13.732613563537598,1.3142859935760498,8.694772720336914,6.149296283721924,12.893261909484863
2005-03-18,4.314756393432617,17.770000457763672,22.62844467163086,26.5758113861084,28.458852767944336,375.7427062988281,10.48250961303711,7.596668720245361,18.89046859741211,28.31523323059082,14.0556640625,39.96921157836914,30.997699737548828,36.008995056152344,50.73328399658203,52.597869873046875,3.758408546447754,8.294055938720703,11.590203285217285,8.548882484436035,27.33164405822754,11.666327476501465,7.210000038146973,11.878185272216797,5.5537004470825195,2.555008888244629,13.567161560058594,1.3142859935760498,8.78304672241211,5.9451704025268555,12.315624237060547
