Date,CRK,XOM,COP,CVX,MRO,HAL,NC,MUR,HP,NR,OXY,APA,RRC,TDW,OII,RES,EOG,TTI,SM,PTEN,TEN,LNG,VLO,DRQ,CNX,DVN,OIS,FTI
2005-03-14,121.47735595703125,31.965328216552734,21.279403686523438,28.21320343017578,9.415249824523926,15.802325248718262,4.936395168304443,24.932308197021484,10.895813941955566,6.03000020980835,20.854719161987305,47.25108337402344,14.592153549194336,1009.3193359375,8.523799896240234,2.4422073364257812,18.94782257080078,8.700910568237305,24.016374588012695,19.909326553344727,100.25,36.03264617919922,19.375017166137695,16.399999618530273,16.692203521728516,35.91164779663086,11.937143325805664,4.191287994384766
2005-03-15,120.35673522949219,31.480199813842773,20.961124420166016,27.8446044921875,9.289092063903809,15.629260063171387,4.92739200592041,24.641090393066406,10.881682395935059,6.0,20.35927963256836,46.59882354736328,14.451077461242676,983.7320556640625,8.254182815551758,2.3472588062286377,18.57938575744629,8.478110313415527,23.46670150756836,19.845796585083008,101.57499694824219,35.73444366455078,19.041908264160156,16.44499969482422,16.640565872192383,35.239322662353516,11.931428909301758,4.121474266052246
2005-03-16,121.9256362915039,31.44890022277832,21.32144546508789,28.055227279663086,9.331823348999023,15.764708518981934,4.808146953582764,24.61869239807129,10.935373306274414,5.949999809265137,20.45145034790039,46.60640335083008,14.579887390136719,985.7583618164062,8.287332534790039,2.3534860610961914,18.75326919555664,8.44293212890625,23.62643814086914,19.94904136657715,101.67500305175781,35.2921142578125,19.392242431640625,16.450000762939453,16.62581443786621,35.178897857666016,12.039999961853027,4.096978664398193
2005-03-17,126.90127563476562,32.07487106323242,21.613710403442383,28.45733642578125,9.543449401855469,16.035606384277344,4.810396671295166,25.547090530395508,11.014490127563477,5.800000190734863,20.95842933654785,47.46345901489258,14.9785795211792,986.5186767578125,8.384571075439453,2.406407117843628,19.179662704467773,8.48104190826416,24.429807662963867,19.893447875976562,104.42500305175781,35.61516571044922,20.075702667236328,16.479999542236328,17.79494285583496,36.41774368286133,12.0,4.160667419433594
2005-03-18,131.5631103515625,32.67995834350586,22.07013702392578,28.902496337890625,9.55158519744873,16.524723052978516,4.712300777435303,25.728778839111328,11.104913711547852,5.949999809265137,21.321365356445312,47.88059997558594,15.51834774017334,986.5186767578125,8.39783000946045,2.3488152027130127,19.95793914794922,8.50156307220459,24.749271392822266,20.171401977539062,105.92500305175781,35.16289138793945,19.95796775817871,16.200000762939453,17.717483520507812,36.42530822753906,12.045714378356934,4.1569929122924805
2005-03-21,133.35614013671875,32.41914749145508,21.839920043945312,28.73016929626465,9.590250968933105,16.381744384765625,4.722649097442627,25.596874237060547,11.020148277282715,5.880000114440918,20.9180908203125,47.50137710571289,15.315933227539062,992.59912109375,8.395620346069336,2.303675889968872,19.730253219604492,8.756609916687012,24.246583938598633,20.4414119720459,106.17500305175781,35.138038635253906,19.719619750976562,16.19499969482422,17.817058563232422,35.873863220214844,12.05142879486084,4.161892890930176
2005-03-22,132.4596405029297,31.767107009887695,21.425539016723633,28.323284149169922,9.323683738708496,16.35165786743164,4.704646587371826,25.278276443481445,11.079479217529297,5.809999942779541,20.500425338745117,46.879451751708984,15.211661338806152,1001.212646484375,8.340372085571289,2.303675889968872,19.29143714904785,8.700910568237305,24.02577018737793,20.56847381591797,108.05000305175781,33.84086608886719,19.822998046875,16.274999618530273,17.503576278686523,35.360191345214844,12.1371431350708,4.171690464019775
2005-03-23,126.4530258178711,31.344579696655273,21.0391902923584,27.96430015563965,9.252463340759277,15.757173538208008,4.665499210357666,24.855134963989258,10.74040412902832,5.650000095367432,19.837915420532227,45.27914047241211,14.46334457397461,962.19775390625,8.0884370803833,2.2274060249328613,18.64148712158203,8.545536994934082,23.217708587646484,19.710792541503906,104.25,33.15003204345703,20.664390563964844,15.524999618530273,16.810216903686523,34.40083312988281,11.417142868041992,4.0602335929870605
2005-03-24,128.15638732910156,30.776002883911133,20.977128982543945,27.863771438598633,9.289092063903809,15.82490062713623,4.7091498374938965,24.78047752380371,10.842122077941895,5.800000190734863,20.105802536010742,45.248783111572266,14.66575813293457,968.7843627929688,8.101696968078613,2.2414145469665527,18.83191680908203,8.574851989746094,23.048587799072266,19.964916229248047,108.375,33.47805404663086,20.739051818847656,15.5649995803833,17.06838035583496,34.672786712646484,11.399999618530273,4.095752239227295
2005-03-28,125.78062438964844,30.7186336517334,21.069210052490234,27.902057647705078,9.238219261169434,15.99797534942627,4.741096496582031,24.802879333496094,11.003185272216797,5.699999809265137,19.94161033630371,45.1274528503418,14.530817031860352,976.6385498046875,8.187883377075195,2.2336313724517822,18.74498748779297,8.589509963989258,23.368045806884766,19.917268753051758,108.55000305175781,32.951236724853516,20.348508834838867,15.454999923706055,17.024131774902344,34.66523361206055,11.388570785522461,4.116574764251709
2005-03-29,125.10824584960938,30.395221710205078,20.744916915893555,27.710582733154297,9.162933349609375,15.606675148010254,4.539951801300049,24.01883316040039,10.669758796691895,5.579999923706055,19.705411911010742,44.40692138671875,14.015580177307129,947.2503662109375,7.922688961029053,2.2102835178375244,18.525577545166016,8.267036437988281,23.095561981201172,19.091358184814453,106.07499694824219,31.63914680480957,19.802888870239258,15.524999618530273,16.400846481323242,34.106239318847656,11.14285659790039,4.078606128692627
2005-03-30,121.74633026123047,30.901208877563477,21.105241775512695,27.887685775756836,9.321645736694336,15.855005264282227,4.568753719329834,24.23787498474121,10.808215141296387,5.630000114440918,20.019384384155273,45.04403305053711,14.015580177307129,951.3040161132812,8.064126968383789,2.2398576736450195,19.196224212646484,8.354984283447266,23.166034698486328,19.313722610473633,107.42500305175781,31.594417572021484,20.216411590576172,14.704999923706055,16.82128143310547,34.763423919677734,11.291428565979004,4.106776237487793
2005-03-31,128.82875061035156,31.0889892578125,21.587688446044922,27.911636352539062,9.547518730163574,16.27263641357422,4.5872015953063965,24.57388687133789,11.21511173248291,5.889999866485596,20.500425338745117,46.43955993652344,14.328401565551758,984.4920043945312,8.287332534790039,2.364380359649658,20.177366256713867,8.337394714355469,23.513690948486328,19.86962890625,110.07499694824219,32.06160354614258,21.040576934814453,15.369999885559082,17.34130096435547,36.07026672363281,11.742856979370117,4.063908100128174
