Date,AVD,DD,OLN,VMC,FMC,NEM,PPG,ASH,CDE,AA,CLF,APD,CMC,HL,NUE,SHW,SCL,FUL,AGI,IFF,NEU,VHI,CBT,GLT,SXT,KWR,RPM,ECL,X,SMG,MTX,UFPI,EMN,ALB,MLM,EXP,SSD,RS,WDFC,FCX,CENX,LIN,STLD,SKE,CMP,KRO
2005-01-18,11.426587104797363,39.61072540283203,10.594963073730469,42.59516906738281,7.7076544761657715,29.335948944091797,21.329755783081055,17.59683609008789,37.20000076293945,56.74076461791992,10.671756744384766,33.4105339050293,8.553693771362305,5.199020862579346,14.597615242004395,11.192264556884766,8.418146133422852,10.720881462097168,2.674088478088379,26.92328643798828,14.144370079040527,16.871639251708984,22.64997100830078,8.255775451660156,14.5282621383667,14.977849006652832,11.1968412399292,28.047325134277344,43.16638946533203,20.00633430480957,29.87269401550293,11.430595397949219,15.87733268737793,13.344407081604004,41.974430084228516,23.369205474853516,26.101398468017578,14.002463340759277,20.197328567504883,12.310470581054688,25.719999313354492,30.175537109375,6.207732677459717,95.0,12.20226764678955,10.869140625
2005-01-19,11.64250373840332,39.05583953857422,10.499783515930176,42.6728630065918,7.64010763168335,29.239215850830078,21.426410675048828,17.313261032104492,36.29999923706055,55.616241455078125,10.889871597290039,32.926902770996094,8.620392799377441,5.1058478355407715,14.49642276763916,11.014693260192871,8.392818450927734,10.630558967590332,2.674088478088379,26.750200271606445,14.078072547912598,16.754026412963867,22.361522674560547,8.017627716064453,14.250208854675293,15.057414054870605,11.040909767150879,28.08832550048828,43.01188659667969,20.091466903686523,29.65603256225586,11.047078132629395,16.047687530517578,13.208752632141113,41.34842300415039,23.414060592651367,25.638246536254883,13.806355476379395,20.231971740722656,11.975311279296875,25.200000762939453,29.755739212036133,6.231499671936035,95.0,12.07065486907959,10.96170425415039
2005-01-20,11.352363586425781,38.94486618041992,10.429649353027344,42.36212921142578,7.553978443145752,28.85232162475586,21.40385627746582,17.19384765625,36.70000076293945,54.701385498046875,11.182031631469727,33.03054428100586,8.569572448730469,5.1058478355407715,14.27716064453125,11.387596130371094,8.32408618927002,10.5363130569458,2.6213114261627197,26.769433975219727,13.871807098388672,16.59365463256836,22.073068618774414,8.133647918701172,14.218616485595703,14.679482460021973,10.902972221374512,27.981754302978516,43.080543518066406,19.90985107421875,29.36399269104004,11.070147514343262,16.3481388092041,13.181614875793457,40.7545166015625,22.968318939208984,25.716753005981445,13.983603477478027,20.592256546020508,11.852851867675781,24.799999237060547,29.442663192749023,6.104151725769043,95.0,12.03226089477539,10.791189193725586
2005-01-21,11.26802921295166,38.69913101196289,10.45970344543457,42.377655029296875,7.510068416595459,29.36359405517578,21.545610427856445,17.22669219970703,38.099998474121094,55.139747619628906,12.088519096374512,32.685089111328125,8.731562614440918,5.310825824737549,14.507661819458008,11.260759353637695,8.175766944885254,10.544167518615723,2.647700071334839,26.513011932373047,13.886533737182617,16.657804489135742,22.211017608642578,8.017627716064453,14.155414581298828,14.679482460021973,11.088886260986328,27.62920379638672,43.192134857177734,19.762285232543945,29.458187103271484,11.09321403503418,16.487518310546875,13.232006072998047,40.89897918701172,22.87580108642578,25.952247619628906,14.36072063446045,20.751623153686523,12.033321380615234,24.979999542236328,29.27902603149414,6.267158508300781,95.0,12.02129077911377,10.613367080688477
2005-01-24,11.129705429077148,38.15218734741211,10.519821166992188,42.315494537353516,7.332745552062988,29.156307220458984,21.43929672241211,16.907291412353516,38.5,54.911033630371094,12.40669059753418,32.23601531982422,8.572752952575684,5.301508903503418,14.398033142089844,10.76101303100586,7.817623615264893,10.351741790771484,2.7092742919921875,26.230966567993164,13.879164695739746,16.572265625,21.872392654418945,7.950460910797119,13.934240341186523,14.739154815673828,10.89098072052002,27.391447067260742,43.23506164550781,19.433101654052734,29.086084365844727,10.943267822265625,16.410091400146484,13.181614875793457,40.81068801879883,22.985143661499023,25.43414878845215,14.372034072875977,20.793190002441406,12.036543846130371,24.790000915527344,29.22210121154785,6.124531269073486,95.0,12.065163612365723,10.3527193069458
2005-01-25,11.40634536743164,38.6119384765625,10.52983570098877,42.58740234375,7.356385707855225,28.75557518005371,21.742116928100586,17.217731475830078,36.599998474121094,54.0723876953125,12.574783325195312,32.75995635986328,8.614038467407227,5.068577766418457,14.940559387207031,10.908147811889648,8.139585494995117,10.426349639892578,2.6125149726867676,26.1796875,14.151741981506348,16.582965850830078,21.94764518737793,7.987094402313232,13.959519386291504,14.95796012878418,10.896977424621582,27.44883918762207,43.91315460205078,19.325265884399414,29.227392196655273,10.963452339172363,16.419376373291016,13.228130340576172,41.019371032714844,22.707595825195312,25.363500595092773,14.470088958740234,21.13271141052246,11.865744590759277,24.75,29.321704864501953,6.15848970413208,95.0,11.939031600952148,10.576828002929688
2005-01-26,11.537917137145996,38.63570785522461,10.594963073730469,42.7816276550293,7.5016255378723145,29.04575538635254,21.858089447021484,17.689369201660156,37.20000076293945,54.58702850341797,12.40669059753418,33.35871887207031,8.582277297973633,5.254920959472656,14.884339332580566,10.865021705627441,8.208324432373047,10.481330871582031,2.735663414001465,26.32071304321289,14.57165241241455,16.582965850830078,21.953922271728516,8.084796905517578,14.136459350585938,14.898283004760742,11.004923820495605,27.571815490722656,42.951805114746094,18.893930435180664,29.844438552856445,11.26623249053955,16.493715286254883,13.255265235900879,41.72563934326172,22.287092208862305,25.402748107910156,14.556819915771484,21.693937301635742,12.020431518554688,24.979999542236328,29.826892852783203,6.1822590827941895,95.0,11.97741985321045,10.732725143432617
2005-01-27,11.747082710266113,38.49303436279297,10.52983570098877,42.93700408935547,7.4577178955078125,29.08723258972168,21.88064193725586,18.10727882385254,36.400001525878906,55.387516021728516,12.906963348388672,33.22053909301758,8.728386878967285,5.301508903503418,15.27788257598877,10.859953880310059,8.284290313720703,10.44991683959961,2.75325608253479,26.9425048828125,14.365378379821777,16.465354919433594,21.696819305419922,8.072583198547363,14.149092674255371,15.229793548583984,10.88498306274414,27.489835739135742,43.76721954345703,19.393362045288086,30.07524299621582,11.312368392944336,16.592824935913086,13.263012886047363,41.49288558959961,22.166547775268555,26.336898803710938,14.473856925964355,21.652362823486328,11.943090438842773,24.81999969482422,30.296499252319336,6.206030368804932,95.0,11.97193717956543,10.888628005981445
2005-01-28,11.686359405517578,38.98448944091797,11.015753746032715,43.47303009033203,7.836008548736572,29.018129348754883,21.864532470703125,17.895336151123047,35.400001525878906,55.21599197387695,12.66683292388916,33.49114227294922,8.512397766113281,5.133797645568848,15.432489395141602,10.826969146728516,8.389199256896973,10.28890609741211,2.65649676322937,26.94892120361328,14.40221881866455,16.347742080688477,21.408361434936523,8.0420503616333,14.05430793762207,14.865131378173828,10.693066596984863,27.506223678588867,43.750083923339844,19.38202667236328,29.703123092651367,11.260465621948242,16.416276931762695,13.243632316589355,42.857269287109375,22.365581512451172,26.729412078857422,14.349409103393555,22.16509437561035,11.588600158691406,24.34000015258789,30.34630584716797,6.146604537963867,95.0,11.878702163696289,11.236967086791992
2005-01-31,12.135055541992188,39.39670181274414,11.156014442443848,43.87700271606445,7.969419479370117,28.73485565185547,22.157691955566406,18.322202682495117,35.29999923706055,56.24522399902344,13.103065490722656,33.91719055175781,9.179415702819824,5.152433395385742,15.786675453186035,10.958882331848145,8.407289505004883,10.473471641540527,2.65649676322937,27.064308166503906,14.674787521362305,16.390518188476562,21.94764518737793,8.292409896850586,14.376604080200195,15.183389663696289,10.57312297821045,27.58820915222168,44.46249008178711,19.285545349121094,29.429933547973633,11.283533096313477,16.772480010986328,13.607959747314453,43.35485076904297,22.359970092773438,28.181663513183594,14.470088958740234,22.46302604675293,11.862524032592773,24.920000076293945,30.70206642150879,6.418274879455566,95.0,12.048713684082031,11.448896408081055
2005-02-01,12.195779800415039,40.28449630737305,11.656959533691406,43.232208251953125,8.112970352172852,28.6312198638916,22.276893615722656,18.36696434020996,36.599998474121094,56.34050750732422,13.167104721069336,34.17627716064453,9.185768127441406,5.124483585357666,15.747315406799316,10.96649169921875,8.392818450927734,10.497036933898926,2.6125149726867676,27.179689407348633,15.028397560119629,16.379812240600586,21.94764518737793,8.573302268981934,14.477703094482422,15.249689102172852,10.956944465637207,27.8095760345459,44.479671478271484,19.296894073486328,29.250946044921875,11.390228271484375,16.54946517944336,13.720359802246094,43.91664505004883,22.46370506286621,28.354354858398438,14.711435317993164,22.428377151489258,11.946310997009277,25.0,30.70206642150879,6.2841362953186035,95.0,12.05419635772705,11.563384056091309
2005-02-02,12.168794631958008,40.84731674194336,12.027660369873047,43.861454010009766,8.153496742248535,28.71413803100586,22.431514739990234,18.507282257080078,37.599998474121094,56.474613189697266,13.307175636291504,34.22233200073242,9.33187484741211,5.1710662841796875,15.899118423461914,10.97917652130127,8.392818450927734,10.555943489074707,2.550940990447998,27.211742401123047,14.836861610412598,16.422590255737305,21.63412094116211,8.493919372558594,14.484029769897461,15.057414054870605,10.83100414276123,27.801374435424805,45.544002532958984,19.418920516967773,28.638607025146484,11.606496810913086,16.698139190673828,13.78237247467041,44.26176071166992,22.668357849121094,28.42501449584961,14.647327423095703,22.51845932006836,12.136444091796875,25.65999984741211,30.70206642150879,6.674667835235596,95.0,12.152915954589844,11.828902244567871
2005-02-03,12.199153900146484,40.54609298706055,11.82728099822998,44.07897186279297,7.974486351013184,28.244312286376953,22.3735294342041,18.358022689819336,35.900001525878906,55.82325744628906,13.187112808227539,33.888404846191406,9.274703979492188,5.04062557220459,16.01999282836914,11.372381210327148,8.47602367401123,10.410645484924316,2.559736728668213,26.987382888793945,13.908636093139648,16.337053298950195,21.828506469726562,8.469494819641113,14.218616485595703,15.249689102172852,10.842999458312988,27.301271438598633,45.612674713134766,19.154998779296875,28.610342025756836,11.592077255249023,16.695043563842773,13.627337455749512,44.0209846496582,22.88141441345215,29.1236629486084,14.794411659240723,22.338308334350586,12.042986869812012,25.780000686645508,30.588224411010742,6.4810991287231445,95.0,12.185820579528809,11.580434799194336
2005-02-04,12.556769371032715,41.005859375,12.303178787231445,44.661624908447266,8.106209754943848,28.58976173400879,22.663475036621094,18.501298904418945,35.5,56.2639045715332,13.29917049407959,33.968994140625,9.528806686401367,5.003355503082275,15.896305084228516,11.544879913330078,8.472407341003418,10.414572715759277,2.6916816234588623,27.08353042602539,14.181211471557617,16.711265563964844,22.073068618774414,8.634368896484375,14.345004081726074,15.229793548583984,11.118871688842773,27.522624969482422,45.063331604003906,19.172027587890625,28.68099594116211,11.655519485473633,16.791067123413086,13.813380241394043,44.863670349121094,23.13371467590332,29.665327072143555,14.843432426452637,22.691679000854492,11.965644836425781,25.350000381469727,31.399351119995117,6.4980788230896,95.0,12.394216537475586,11.448896408081055
2005-02-07,12.718697547912598,40.894893646240234,12.303178787231445,44.661624908447266,8.067374229431152,28.009416580200195,22.80843734741211,18.402795791625977,33.79999923706055,56.7427864074707,13.489274024963379,34.487178802490234,9.690793991088867,4.779742240905762,16.01717758178711,11.407893180847168,8.537525177001953,10.544167518615723,2.6916816234588623,27.019432067871094,14.39484977722168,16.786100387573242,22.091875076293945,8.52445125579834,14.504032135009766,15.382299423217773,11.130867958068848,26.99791145324707,45.92168426513672,19.231618881225586,28.638607025146484,11.929459571838379,16.834428787231445,13.96841049194336,44.94394302368164,22.87580108642578,29.555421829223633,14.801949501037598,22.920330047607422,11.833520889282227,25.0,31.81916046142578,6.611843109130859,82.5999984741211,12.487447738647461,11.366073608398438
2005-02-08,12.5432710647583,40.4906005859375,12.24761962890625,44.66939163208008,8.042037010192871,27.912683486938477,22.901866912841797,18.3789119720459,33.29999923706055,57.47077178955078,13.40722942352295,34.4929313659668,9.732085227966309,4.835647106170654,16.031232833862305,11.425651550292969,8.56646728515625,10.532383918762207,2.6916816234588623,26.92328643798828,14.601119041442871,17.10685920715332,21.94764518737793,8.420649528503418,14.58036994934082,15.249689102172852,11.07689094543457,27.006101608276367,45.91310501098633,19.469995498657227,28.794048309326172,11.929459571838379,16.787967681884766,14.154450416564941,44.94394302368164,22.864591598510742,29.437671661376953,14.613390922546387,23.16975975036621,11.682052612304688,25.520000457763672,31.755115509033203,6.576186656951904,82.0,13.019410133361816,11.387991905212402
2005-02-09,12.415071487426758,39.85646057128906,11.919334411621094,44.482933044433594,7.871471881866455,27.98177146911621,22.679584503173828,18.19683265686035,34.900001525878906,56.014862060546875,12.930974960327148,34.210819244384766,9.335052490234375,4.900867462158203,15.488715171813965,11.402817726135254,8.436230659484863,10.372652053833008,2.4189956188201904,26.519424438476562,14.564290046691895,16.732643127441406,21.483606338500977,8.243557929992676,14.115984916687012,15.117088317871094,11.136863708496094,26.424022674560547,44.127742767333984,19.04433250427246,28.506715774536133,11.80834674835205,16.71982765197754,14.011041641235352,44.863670349121094,22.508560180664062,28.456417083740234,14.341866493225098,22.005722045898438,11.572484016418457,24.709999084472656,31.29262351989746,6.387712478637695,82.19999694824219,13.189419746398926,10.986067771911621
2005-02-10,12.1620454788208,40.88694381713867,12.055704116821289,44.242103576660156,7.743119716644287,28.596668243408203,22.856767654418945,18.668472290039062,38.400001525878906,56.45545196533203,13.305171966552734,34.49869918823242,9.776554107666016,5.124483585357666,15.8906831741333,11.544879913330078,8.02744197845459,10.360818862915039,2.471774101257324,26.827119827270508,14.181211471557617,16.582965850830078,21.514970779418945,8.243557929992676,14.338641166687012,14.792196273803711,11.208830833435059,26.842144012451172,44.874488830566406,19.135135650634766,28.859981536865234,11.61514663696289,16.843719482421875,14.011041641235352,43.82035827636719,22.52256965637207,28.448575973510742,14.206100463867188,22.379886627197266,11.962419509887695,25.170000076293945,31.548763275146484,6.555810451507568,82.19999694824219,13.430717468261719,10.96170425415039
2005-02-11,12.577001571655273,40.942447662353516,12.232466697692871,44.44411087036133,7.895116329193115,29.107942581176758,22.98561668395996,18.949064254760742,39.900001525878906,57.183406829833984,13.631355285644531,34.9477653503418,9.697150230407715,5.403998374938965,15.997493743896484,11.61336898803711,7.958704948425293,10.274049758911133,2.506957769393921,26.88482093811035,14.070703506469727,16.786100387573242,21.866127014160156,8.200815200805664,14.631268501281738,15.117088317871094,11.28079605102539,27.014301300048828,45.32942581176758,19.532424926757812,29.27449607849121,11.55171012878418,17.19682502746582,13.949034690856934,44.94394302368164,22.542200088500977,28.495670318603516,14.292839050292969,22.788679122924805,12.271798133850098,25.8799991607666,31.904525756835938,6.613537788391113,82.19999694824219,13.820100784301758,11.254019737243652
2005-02-14,12.566885948181152,41.45769500732422,12.09610652923584,44.26543045043945,8.089326858520508,29.156307220458984,22.988855361938477,18.981904983520508,40.099998474121094,57.26006317138672,13.487274169921875,34.83262634277344,9.90042781829834,5.506488800048828,16.171781539916992,11.547412872314453,7.994884967803955,10.136011123657227,2.5949225425720215,26.769433975219727,13.86443042755127,16.679189682006836,21.941381454467773,8.304624557495117,14.688519477844238,15.315994262695312,11.316781044006348,26.899532318115234,45.71626663208008,19.69417381286621,29.227392196655273,11.612266540527344,17.15655517578125,13.952903747558594,45.7866325378418,22.60386848449707,28.26016616821289,14.462540626525879,22.774822235107422,12.300797462463379,25.899999618530273,31.87608528137207,6.681458473205566,82.19999694824219,13.885905265808105,11.512225151062012
2005-02-15,12.283503532409668,42.440608978271484,12.207221031188965,43.970218658447266,8.148433685302734,29.253032684326172,23.224018096923828,19.08935546875,39.0,57.1068000793457,13.607339859008789,34.821109771728516,9.811492919921875,5.273557662963867,15.94972038269043,11.623518943786621,7.933384895324707,10.380538940429688,2.5949225425720215,26.859180450439453,13.84969711303711,16.625730514526367,21.721900939941406,8.32905101776123,14.084181785583496,15.27621078491211,11.304787635803223,26.710966110229492,45.295040130615234,19.807687759399414,29.2603702545166,11.698769569396973,17.441524505615234,13.809500694274902,45.69835662841797,22.564632415771484,28.26016616821289,14.09674072265625,23.36376190185547,12.287910461425781,26.0,32.153560638427734,6.555810451507568,82.19999694824219,13.76525592803955,11.553642272949219
2005-02-16,12.435315132141113,42.702213287353516,12.434492111206055,44.343109130859375,8.209228515625,29.391225814819336,23.156368255615234,19.21677017211914,39.20000076293945,58.62019729614258,14.218568801879883,34.86141586303711,10.240290641784668,5.385364532470703,16.776155471801758,11.567709922790527,8.164909362792969,10.293771743774414,2.718071937561035,26.788667678833008,13.768664360046387,16.68988037109375,21.94764518737793,8.848088264465332,14.287745475769043,15.256324768066406,11.388749122619629,26.35022735595703,48.61330032348633,19.844579696655273,29.39225196838379,11.984249114990234,17.466297149658203,13.914149284362793,45.85084533691406,23.24025535583496,28.377914428710938,14.6284761428833,23.25983428955078,12.623064041137695,26.219999313354492,32.13221740722656,7.046521186828613,82.19999694824219,13.84203052520752,11.312482833862305
2005-02-17,12.533150672912598,42.44855880737305,12.22237491607666,44.3586311340332,8.116345405578613,29.453413009643555,23.120712280273438,19.042882919311523,40.5,59.463104248046875,13.128378868103027,34.57353591918945,10.179941177368164,5.3760457038879395,16.52035140991211,11.397745132446289,8.175766944885254,10.39236831665039,2.7092742919921875,26.859180450439453,13.415053367614746,16.443967819213867,21.79715919494629,8.475603103637695,14.128706932067871,14.851866722106934,11.352765083312988,25.932096481323242,47.418365478515625,19.864444732666016,29.180282592773438,11.531521797180176,17.463199615478516,13.611839294433594,45.99531173706055,22.763669967651367,27.985401153564453,16.366992950439453,23.37070083618164,12.793861389160156,27.15999984741211,32.01836395263672,6.888609409332275,82.19999694824219,14.039468765258789,11.190682411193848
2005-02-18,12.31385612487793,42.519901275634766,12.298127174377441,44.381954193115234,8.158563613891602,29.34286117553711,23.17258644104004,19.120830535888672,40.79999923706055,59.578033447265625,13.617362976074219,35.057167053222656,10.522981643676758,5.366730690002441,16.936382293701172,11.433259010314941,8.295145034790039,10.179398536682129,2.850015640258789,26.66045379638672,13.857062339782715,16.390518188476562,21.897480010986328,8.420649528503418,14.173238754272461,14.911542892456055,11.514691352844238,26.079673767089844,49.343997955322266,19.94106101989746,29.062530517578125,11.534403800964355,17.5406436920166,13.580828666687012,46.13175582885742,22.65153694152832,27.475162506103516,16.59327507019043,22.89954376220703,12.803524017333984,28.15999984741211,32.16067886352539,7.218012809753418,82.19999694824219,13.962679862976074,11.102992057800293
2005-02-22,12.027100563049316,41.854026794433594,11.94459056854248,43.17780303955078,8.055549621582031,30.745397567749023,22.764110565185547,18.776073455810547,42.70000076293945,58.83091735839844,13.865861892700195,34.550506591796875,10.294291496276855,5.534440994262695,16.33200454711914,11.339397430419922,8.21917724609375,10.053192138671875,2.8148305416107178,26.04506492614746,13.518189430236816,16.0804443359375,21.715635299682617,8.28630542755127,13.664325714111328,14.586660385131836,11.484704971313477,25.825517654418945,48.3897819519043,19.532424926757812,28.732807159423828,11.176839828491211,17.51586151123047,13.270764350891113,45.305091857910156,21.911436080932617,26.548864364624023,16.29157066345215,22.622385025024414,12.790640830993652,28.0,31.484729766845703,7.2163166999816895,82.19999694824219,13.82558536529541,11.105429649353027
2005-02-23,12.40832233428955,43.08271026611328,11.969844818115234,43.82598876953125,8.148433685302734,30.90430450439453,23.221210479736328,18.85402488708496,42.400001525878906,59.36730194091797,14.218568801879883,35.252925872802734,10.465811729431152,5.487852573394775,16.641220092773438,11.121236801147461,8.284290313720703,10.037415504455566,2.762052059173584,26.198915481567383,13.562395095825195,16.165979385375977,21.986530303955078,8.60383415222168,13.645246505737305,14.599918365478516,11.610645294189453,25.95669174194336,49.679283142089844,19.504045486450195,29.114341735839844,11.246047019958496,17.63665199279785,13.503311157226562,45.136558532714844,21.95068359375,26.50175666809082,16.615896224975586,22.587745666503906,12.82930850982666,28.950000762939453,31.676847457885742,7.202732086181641,82.19999694824219,13.644608497619629,11.205299377441406
