Date,JJSF,ADM,KO,IMKTA,ALCO,IPAR,COKE,MGPI,PEP,MO,TR,UVV,HSY,KR,GIS,KMB,PG,CL,CALM,CHD,CCU,CPB,K,HRL,FARM,WMK,SJM,INGR,CLX,LANC,TGT,SYY,MKC,WMT,CAG,NWL,STZ,PPC,VGR,JBSS,TSN,CENT,HAIN,DAR,DLTR,SAM,EL,LTRE,STRA,USNA,NUS,UNFI,MNST,MTEX,COST,FLO,UTI
2005-01-18,17.396621704101562,14.649166107177734,11.347804069519043,7.300821781158447,41.53544235229492,7.329134941101074,42.351417541503906,6.613245487213135,30.99517822265625,4.6575188636779785,16.554950714111328,19.677589416503906,35.06671905517578,6.139409065246582,14.0947904586792,31.13690757751465,32.353275299072266,15.836000442504883,3.5265045166015625,6.366672515869141,4.621584892272949,16.7619571685791,22.901697158813477,5.204958915710449,24.141403198242188,21.40933609008789,25.067371368408203,18.69324493408203,33.89773941040039,24.253826141357422,32.1824836730957,20.92560577392578,13.025951385498047,12.10576343536377,12.048341751098633,12.198486328125,22.80636215209961,25.827775955200195,0.6557558178901672,14.895479202270508,13.918170928955078,4.7732319831848145,10.25,4.260000228881836,9.386667251586914,24.209999084472656,18.925785064697266,13.890000343322754,88.82498168945312,17.010000228881836,15.071681022644043,29.780000686645508,0.40625,121.94853973388672,34.73842239379883,3.541154623031616,28.869359970092773
2005-01-19,17.039358139038086,14.72497272491455,11.306541442871094,7.30672025680542,41.139251708984375,7.333958625793457,41.7575569152832,6.638616561889648,31.308080673217773,4.628392696380615,16.245763778686523,19.320833206176758,35.17353439331055,6.143019676208496,14.19271183013916,31.083471298217773,32.89887237548828,15.813888549804688,3.6146650314331055,6.382287502288818,4.591104030609131,16.626327514648438,22.733688354492188,5.1627116203308105,23.834152221679688,20.973669052124023,25.08894157409668,18.481918334960938,33.95508575439453,23.806228637695312,32.01580810546875,20.68442726135254,12.96226692199707,11.948029518127441,12.100879669189453,12.1773099899292,22.628110885620117,26.14128875732422,0.6569801568984985,14.964235305786133,13.965248107910156,4.7768378257751465,10.1899995803833,4.320000171661377,9.106666564941406,24.010000228881836,18.87273406982422,13.869999885559082,86.74395751953125,16.969999313354492,14.88569164276123,29.700000762939453,0.4000000059604645,122.62001037597656,34.18701171875,3.544800281524658,28.256847381591797
2005-01-20,16.779184341430664,14.7376127243042,11.369811058044434,7.430562496185303,41.33000564575195,7.30016565322876,42.44519805908203,6.545590877532959,31.029943466186523,4.5948944091796875,16.245763778686523,19.239757537841797,35.31175994873047,6.124962329864502,14.238954544067383,31.321453094482422,32.91050338745117,15.829687118530273,3.6178150177001953,6.366672515869141,4.610154628753662,16.547204971313477,22.56564712524414,5.245516300201416,23.728805541992188,21.063032150268555,25.234493255615234,18.428253173828125,34.0812873840332,23.906944274902344,32.022216796875,20.52938461303711,13.092996597290039,11.856943130493164,12.088751792907715,12.150839805603027,22.582406997680664,25.715803146362305,0.6459622383117676,15.201763153076172,13.77695369720459,4.838141441345215,10.180000305175781,4.269999980926514,9.196666717529297,24.110000610351562,18.90130043029785,13.890000343322754,85.59742736816406,17.010000228881836,15.04603099822998,29.3799991607666,0.38218799233436584,122.68717956542969,33.784080505371094,3.4828040599823,28.1833438873291
2005-01-21,18.305274963378906,14.314367294311523,11.254266738891602,7.377488136291504,42.39390563964844,7.304993152618408,42.03885269165039,6.46102237701416,31.041522979736328,4.569406509399414,16.245763778686523,19.085718154907227,35.123260498046875,6.070793628692627,14.11927318572998,30.976613998413086,32.301021575927734,15.728612899780273,3.7091264724731445,6.370577335357666,4.606345176696777,16.40592384338379,22.55546760559082,5.26748514175415,23.430326461791992,20.88987922668457,25.148235321044922,18.53223991394043,33.96083450317383,23.88455581665039,31.477298736572266,20.50640106201172,13.015893936157227,11.776957511901855,12.125128746032715,12.01318359375,22.536705017089844,25.499326705932617,0.6447383761405945,15.239264488220215,13.761259078979492,4.875403881072998,10.09000015258789,4.349999904632568,9.220000267028809,23.700000762939453,18.70951271057129,13.789999961853027,83.58702850341797,16.815000534057617,15.084514617919922,29.489999771118164,0.39072901010513306,127.58930969238281,32.879207611083984,3.539937973022461,28.216020584106445
2005-01-24,18.425647735595703,14.42807674407959,11.268022537231445,7.28902530670166,41.755558013916016,7.213256359100342,42.04667282104492,6.3087992668151855,30.890880584716797,4.5264434814453125,16.255895614624023,18.93572425842285,34.74626922607422,6.139409065246582,14.100236892700195,31.277742385864258,32.0456428527832,15.633408546447754,3.671341896057129,6.323735237121582,4.591104030609131,16.530248641967773,22.56564712524414,5.216786861419678,22.6314640045166,20.806095123291016,24.97572898864746,19.052146911621094,33.74857711791992,24.058000564575195,31.195220947265625,20.39731216430664,13.019250869750977,11.790291786193848,11.98366641998291,12.076714515686035,22.367597579956055,24.446807861328125,0.6386173367500305,14.914228439331055,13.753410339355469,4.88021183013916,9.835000038146973,4.28000020980835,9.039999961853027,23.350000381469727,18.61974334716797,13.699999809265137,82.80963897705078,16.719999313354492,14.718945503234863,29.719999313354492,0.3986459970474243,126.2462387084961,32.815589904785156,3.543583393096924,28.1833438873291
2005-01-25,18.258682250976562,14.308055877685547,11.345050811767578,7.194670677185059,41.051185607910156,7.358102321624756,41.882572174072266,6.2749714851379395,30.93722152709961,4.535910606384277,16.215333938598633,18.943830490112305,35.3243293762207,6.128576278686523,14.113828659057617,31.374866485595703,32.34747314453125,15.804780960083008,3.5831797122955322,6.337396144866943,4.5282392501831055,16.434179306030273,22.63693618774414,5.1948161125183105,22.34177017211914,20.94573211669922,24.760103225708008,18.85089111328125,33.72563552856445,24.119552612304688,31.47088623046875,20.24799156188965,12.855001449584961,11.836945533752441,11.890708923339844,12.034360885620117,22.2076358795166,24.991729736328125,0.6390251517295837,15.695570945739746,13.761259078979492,4.838141441345215,9.649999618530273,4.170000076293945,9.053333282470703,23.049999237060547,18.521804809570312,13.920000076293945,82.66043090820312,16.985000610351562,14.706119537353516,29.700000762939453,0.40562498569488525,130.40966796875,33.28215789794922,3.5654678344726562,28.70602798461914
2005-01-26,18.580982208251953,14.308055877685547,11.46609115600586,7.330306529998779,42.09306335449219,7.396728992462158,42.55457305908203,6.300342082977295,30.948833465576172,4.503142833709717,16.331926345825195,19.008686065673828,35.72644805908203,6.157466411590576,14.165510177612305,31.253461837768555,32.179134368896484,15.830171585083008,3.589477062225342,6.304216384887695,4.524428367614746,16.275930404663086,22.550386428833008,5.242134094238281,22.473968505859375,21.202667236328125,24.700796127319336,18.985061645507812,33.36996078491211,24.17549705505371,32.37481689453125,20.213539123535156,12.067276000976562,11.836945533752441,11.935164451599121,12.129659652709961,22.395021438598633,24.80510902404785,0.6492269039154053,15.758078575134277,13.94955062866211,4.8886260986328125,9.930000305175781,4.320000171661377,9.116666793823242,22.950000762939453,18.505481719970703,13.949999809265137,83.01375579833984,17.334999084472656,14.686874389648438,30.639999389648438,0.3987500071525574,134.57315063476562,33.480106353759766,3.5715439319610596,28.959182739257812
2005-01-27,18.347986221313477,14.39648723602295,11.4881010055542,7.513122081756592,42.43790817260742,7.304993152618408,42.27329635620117,6.258057117462158,30.977792739868164,4.560667037963867,16.230548858642578,18.74114227294922,36.56211471557617,6.244143009185791,14.32871150970459,31.42829132080078,32.10948181152344,16.721969604492188,3.879155397415161,6.36276912689209,4.495853900909424,16.343759536743164,22.88642120361328,5.252276420593262,22.288894653320312,21.336719512939453,24.840961456298828,19.434532165527344,33.14513397216797,23.761470794677734,32.15684509277344,20.466215133666992,12.389071464538574,11.79251480102539,11.935164451599121,11.520792961120605,22.93889808654785,25.439617156982422,0.6602444648742676,16.020606994628906,14.177079200744629,4.918676853179932,9.960000038146973,4.349999904632568,9.069999694824219,23.25,18.51364517211914,13.75,83.1473159790039,17.375,14.597087860107422,30.90999984741211,0.41020798683166504,137.6621551513672,33.38819122314453,3.6384057998657227,29.416528701782227
2005-01-28,17.998506546020508,14.567046165466309,11.413829803466797,7.654657363891602,42.40123748779297,7.290506362915039,41.99978256225586,6.224232196807861,30.83873176574707,4.602174282073975,16.195066452026367,18.728971481323242,36.4176139831543,6.226081848144531,14.388548851013184,31.65656852722168,31.430395126342773,16.395084381103516,3.778395891189575,6.659440040588379,4.539669990539551,16.439823150634766,23.059537887573242,5.176229953765869,22.438718795776367,21.096548080444336,24.916425704956055,19.280235290527344,33.675479888916016,23.593631744384766,31.727325439453125,20.609773635864258,12.435996055603027,11.648106575012207,11.932313919067383,11.48902702331543,23.10343360900879,25.22313690185547,0.6545315980911255,16.020606994628906,13.926018714904785,4.88021183013916,9.9399995803833,4.329999923706055,8.91333293914795,23.8700008392334,19.10124969482422,13.8100004196167,83.00594329833984,17.55500030517578,14.699698448181152,30.649999618530273,0.42343801259994507,141.3555908203125,33.43061447143555,3.66271710395813,28.951017379760742
2005-01-31,18.736318588256836,15.287190437316895,11.413829803466797,7.743115425109863,42.18845748901367,7.256710052490234,41.8669548034668,6.427193641662598,31.11686134338379,4.648052215576172,16.30658531188965,19.1586856842041,36.75061798095703,6.17552375793457,14.413028717041016,31.81684684753418,30.896400451660156,16.674362182617188,3.696531057357788,6.719944953918457,4.566339015960693,16.56981086730957,22.728586196899414,5.323253631591797,22.773618698120117,21.252939224243164,25.148235321044922,19.696155548095703,34.251922607421875,23.671955108642578,32.54790496826172,20.081464767456055,12.45946216583252,11.641440391540527,12.034300804138184,11.39372730255127,23.72957992553711,26.09650421142578,0.6626928448677063,16.139371871948242,13.47097396850586,4.925889015197754,10.0600004196167,4.349999904632568,9.076666831970215,23.6200008392334,18.41979217529297,13.869999885559082,84.30167388916016,18.190000534057617,14.994729042053223,31.610000610351562,0.42604199051856995,145.4518280029297,33.416481018066406,3.7089126110076904,29.890195846557617
2005-02-01,18.930463790893555,15.154541015625,11.394571304321289,7.495430946350098,42.166439056396484,7.251882076263428,42.14044952392578,6.46102237701416,31.221166610717773,4.653875827789307,16.352201461791992,19.174907684326172,37.22186279296875,6.197192668914795,14.513665199279785,31.714847564697266,30.687429428100586,16.88700294494629,3.797290325164795,6.714088439941406,4.553004264831543,16.56981086730957,22.88642120361328,5.377331256866455,22.949892044067383,21.264108657836914,25.283010482788086,19.897418975830078,33.83687973022461,23.347442626953125,32.50303268432617,19.983844757080078,12.469520568847656,11.688093185424805,11.826242446899414,11.552559852600098,24.232330322265625,26.12636375427246,0.6590204834938049,16.651931762695312,13.423897743225098,5.101384162902832,10.119999885559082,4.360000133514404,9.24666690826416,23.049999237060547,18.403472900390625,13.699999809265137,86.48480224609375,18.975000381469727,15.687381744384766,31.270000457763672,0.45145800709724426,148.07080078125,33.19732666015625,3.701617479324341,29.9310302734375
2005-02-02,18.895526885986328,15.135578155517578,11.532120704650879,7.6251726150512695,42.78275680541992,7.280851364135742,42.195133209228516,6.35953950881958,31.371824264526367,4.653149127960205,16.377552032470703,19.39786720275879,37.49203872680664,6.200804233551025,14.442951202392578,32.098533630371094,30.995058059692383,17.229759216308594,3.699681043624878,6.848761558532715,4.610154628753662,16.64327621459961,22.75913429260254,5.448307514190674,23.1966609954834,21.504287719726562,25.70350456237793,20.112085342407227,33.87145233154297,23.509702682495117,32.89409255981445,19.95513153076172,12.677340507507324,11.788069725036621,11.846646308898926,11.774930000305176,24.45627784729004,27.081844329833984,0.6541236639022827,16.658184051513672,13.376819610595703,5.172303676605225,10.125,4.320000171661377,9.233332633972168,23.170000076293945,18.631980895996094,13.800000190734863,86.78324127197266,18.969999313354492,15.6104154586792,31.270000457763672,0.44927099347114563,144.98175048828125,33.34578323364258,3.7162058353424072,30.00452423095703
2005-02-03,18.942115783691406,15.19243049621582,11.482601165771484,7.713632583618164,42.18845748901367,7.208429336547852,42.39048385620117,6.46102237701416,31.481922149658203,4.64149808883667,16.24068260192871,19.337053298950195,37.61143112182617,6.204414367675781,14.437509536743164,32.33652877807617,30.902191162109375,17.385263442993164,3.589477062225342,6.880041599273682,4.57014799118042,16.56981086730957,22.545289993286133,5.387469291687012,23.214292526245117,21.420513153076172,25.73044204711914,19.977924346923828,34.015560150146484,23.526491165161133,33.16975784301758,19.914936065673828,12.593541145324707,11.868049621582031,11.67122745513916,11.663750648498535,24.79449462890625,26.745933532714844,0.6553478240966797,16.626928329467773,13.212064743041992,5.132636547088623,9.979999542236328,4.25,9.133333206176758,23.43000030517578,18.35857582092285,14.0,87.395751953125,18.969999313354492,15.764348030090332,30.530000686645508,0.4634380042552948,143.50437927246094,32.78024673461914,3.6773056983947754,30.870193481445312
2005-02-04,19.015888214111328,15.211380958557129,11.683420181274414,7.695937633514404,42.738739013671875,7.203604221343994,42.39048385620117,6.680900573730469,32.049781799316406,4.878889560699463,16.666467666625977,19.774885177612305,37.85646438598633,6.208025932312012,14.415746688842773,32.49193572998047,30.542327880859375,17.401132583618164,3.557990789413452,6.9797515869140625,4.57014799118042,16.501995086669922,22.63184356689453,5.441547870635986,22.3946533203125,21.616003036499023,25.805917739868164,20.21942901611328,33.77921676635742,24.22025489807129,33.02871322631836,20.07571792602539,12.687398910522461,11.876940727233887,11.724260330200195,11.886110305786133,25.137266159057617,27.029590606689453,0.6745268106460571,15.945599555969238,13.392516136169434,5.222788333892822,9.925000190734863,4.309999942779541,9.15666675567627,23.809999465942383,18.521804809570312,15.729999542236328,89.87727355957031,18.920000076293945,15.809231758117676,31.040000915527344,0.4780209958553314,150.42108154296875,32.71648025512695,3.7162058353424072,32.715877532958984
2005-02-07,19.101335525512695,15.141901016235352,11.688924789428711,7.784399509429932,42.63601303100586,7.140836238861084,42.156070709228516,6.95997428894043,31.696313858032227,4.846122741699219,16.722232818603516,19.782989501953125,38.01983642578125,6.179133892059326,14.361348152160645,32.428802490234375,30.490083694458008,17.518552780151367,3.432044506072998,7.038405895233154,4.5720534324646,16.151609420776367,22.723487854003906,5.373950958251953,23.03802490234375,21.755638122558594,26.40970230102539,20.051708221435547,34.11356735229492,23.767070770263672,32.93254470825195,19.966615676879883,12.697454452514648,11.888047218322754,11.663066864013672,11.85434627532959,24.776208877563477,27.98506736755371,0.6777912378311157,16.251882553100586,13.298370361328125,5.238414764404297,9.845000267028809,4.230000019073486,9.25,23.950000762939453,18.1627140045166,15.680000305175781,89.20195770263672,18.475000381469727,15.809231758117676,30.799999237060547,0.4946880042552948,145.18324279785156,32.659793853759766,3.7624006271362305,31.77670669555664
2005-02-08,19.112979888916016,14.990285873413086,11.732940673828125,7.825680732727051,43.399078369140625,7.111866474151611,42.89057922363281,6.266515254974365,32.15988540649414,4.835198402404785,16.549894332885742,19.742448806762695,38.22718048095703,6.298311710357666,14.40215015411377,32.443382263183594,30.170841217041016,17.423349380493164,3.274610996246338,7.140073776245117,4.612060070037842,16.112041473388672,22.55546760559082,5.42971658706665,22.562105178833008,21.252939224243164,26.037710189819336,19.77667236328125,34.171199798583984,24.130735397338867,32.46455383300781,20.219282150268555,12.684046745300293,11.81917953491211,11.605962753295898,12.039658546447754,24.716796875,27.425214767456055,0.6802394986152649,16.27063751220703,13.02376937866211,5.186728000640869,9.380000114440918,4.269999980926514,9.326666831970215,23.950000762939453,17.83218002319336,15.529999732971191,89.0998306274414,18.6200008392334,15.520625114440918,31.399999618530273,0.41666701436042786,146.32481384277344,32.503936767578125,3.7064802646636963,33.12421798706055
2005-02-09,18.82950782775879,14.952391624450684,11.763195991516113,7.866959571838379,43.36238479614258,7.145665168762207,42.24691390991211,6.241146087646484,31.864364624023438,4.753639221191406,16.347129821777344,19.26408576965332,37.88789367675781,6.229694843292236,14.320545196533203,32.38508987426758,29.898048400878906,17.29958152770996,3.239975690841675,7.065774917602539,4.615869045257568,16.03858184814453,22.59111976623535,5.281004428863525,22.2183837890625,20.633981704711914,25.773576736450195,19.756534576416016,34.15391159057617,23.72230339050293,31.8619384765625,20.12740707397461,12.4929838180542,11.668102264404297,11.552928924560547,11.907292366027832,24.51569175720215,27.111698150634766,0.6696295738220215,16.1768741607666,12.757015228271484,5.163888931274414,9.335000038146973,4.199999809265137,9.146666526794434,23.81999969482422,17.83218002319336,15.449999809265137,88.04755401611328,20.524999618530273,15.341048240661621,30.829999923706055,0.3954170048236847,139.34100341796875,32.24180221557617,3.6286797523498535,31.874713897705078
2005-02-10,18.305274963378906,15.066093444824219,11.691670417785645,7.931828022003174,43.36972427368164,7.19394588470459,42.207664489746094,6.131205081939697,31.962873458862305,4.835198402404785,16.271108627319336,19.243812561035156,38.32771301269531,6.247752666473389,14.320545196533203,32.52593231201172,29.961891174316406,17.13772201538086,3.2116384506225586,7.112700939178467,4.610154628753662,16.021617889404297,22.703136444091797,5.274245262145996,21.663145065307617,20.847795486450195,25.708547592163086,19.837045669555664,34.20002746582031,24.007658004760742,31.451656341552734,20.04700469970703,12.51309585571289,11.610340118408203,11.499893188476562,11.849054336547852,24.97273826599121,27.559579849243164,0.6737105846405029,15.964348793029785,12.968849182128906,5.242020606994629,9.479999542236328,4.150000095367432,9.083333015441895,23.81999969482422,17.63631248474121,15.229999542236328,88.0396957397461,21.584999084472656,15.257680892944336,32.18000030517578,0.4064579904079437,140.68402099609375,32.48976516723633,3.649345874786377,31.13970375061035
2005-02-11,18.445066452026367,15.318775177001953,11.763195991516113,8.108746528625488,43.538482666015625,7.29533576965332,42.741424560546875,6.444108009338379,31.92810821533203,4.820633888244629,16.21027183532715,19.531641006469727,38.47852325439453,6.240528106689453,14.320545196533203,32.86592102050781,30.26951789855957,17.34400177001953,3.2935028076171875,7.09705924987793,4.608248710632324,15.993368148803711,22.860971450805664,5.297903060913086,21.698400497436523,20.960336685180664,25.708547592163086,19.82362937927246,34.48248291015625,23.901355743408203,31.560625076293945,20.00680923461914,12.5767822265625,11.574790954589844,11.614118576049805,12.04494857788086,25.306381225585938,27.8059139251709,0.6720782518386841,16.383150100708008,13.078691482543945,5.357415199279785,9.444999694824219,4.199999809265137,9.229999542236328,23.889999389648438,17.558778762817383,14.510000228881836,88.64437866210938,21.579999923706055,15.04603099822998,33.18000030517578,0.4099999964237213,144.578857421875,32.90066909790039,3.696755886077881,31.825706481933594
